Mean,Median,Mode,Max,Min,Std,Skewness,Kurtosis,Q1,Q3,IQR,ZCR_mean,ZCR_median,ZCR_std,ZCR_skewness,ZCR_kurtosis,RMSE_mean,RMSE_median,RMSE_std,RMSE_skewness,RMSE_kurtosis,Label
-4.25E-05,0.003112593,-0.2525962,0.45302254,-0.560172558,0.092201561,-0.520801352,4.650812279,-0.022385115,0.028657896,0.051043011,0.16167054,0.067871094,0.228268612,2.02836002,2.672788895,0.074333645,0.067737423,0.054458905,0.577494881,-0.55942489,Orang2_happy
-4.65E-05,0.000508839,-0.007110226,0.481492072,-0.659162402,0.089048401,-0.621276238,5.929358647,-0.014759936,0.020317149,0.035077085,0.210356988,0.09375,0.232745004,1.404203316,0.89915705,0.066221006,0.053818583,0.059131645,0.70116523,-0.575101295,Orang2_happy
-4.71E-05,0.000257536,-0.142204106,0.723517179,-0.869616151,0.109768569,-0.326070821,5.729119503,-0.016223269,0.021278149,0.037501418,0.227297665,0.133300781,0.227781615,1.323903748,0.597765031,0.079139277,0.062308662,0.075953394,0.84731675,-0.167553296,Orang2_happy
-3.09E-05,0.000880647,-0.213097066,0.493729413,-0.537879944,0.08721704,-0.420298904,4.843937821,-0.020812148,0.026900355,0.047712503,0.201111593,0.10546875,0.233428695,1.744529491,1.744908508,0.068525732,0.054306556,0.053128824,0.700596484,-0.669704662,Orang2_happy
-3.53E-05,0.000409235,-0.100113973,0.54713428,-0.643234134,0.09475977,-0.357057571,5.104273744,-0.015328932,0.023034806,0.038363738,0.199707031,0.089355469,0.230254474,1.646670903,1.579626318,0.070818737,0.056023717,0.062333532,0.581192685,-0.805435845,Orang2_happy
-3.82E-05,0.000327788,-0.21680519,0.596305847,-0.626948714,0.087629892,-0.279802642,5.510246058,-0.017700478,0.022988521,0.040688999,0.177407005,0.096679688,0.213432922,1.923648289,2.633588951,0.066297181,0.057743911,0.057043776,0.668160909,-0.496585633,Orang2_happy
-4.12E-05,0.000218425,-0.085916415,0.314623803,-0.337466955,0.055087231,-0.428596507,5.48109391,-0.010962141,0.013818576,0.024780717,0.228307292,0.130371094,0.228956741,1.468943065,1.003040287,0.042238284,0.0354372,0.035050571,0.63909903,-0.500696473,Orang2_happy
-5.38E-05,0.00238208,-0.09089978,0.507624626,-0.616144657,0.096020482,-0.432568641,5.350711956,-0.02095171,0.026432629,0.047384338,0.162928602,0.081298828,0.211843944,2.053562485,2.992970287,0.074559987,0.059806265,0.060357872,0.617749297,-0.770105625,Orang2_happy
-4.28E-05,0.000335228,-0.065523222,0.395298868,-0.43321231,0.072966248,-0.35921052,4.15893406,-0.015338467,0.020165859,0.035504326,0.193469632,0.094726563,0.223941603,1.880451656,2.293195224,0.057241272,0.053316385,0.044839628,0.305829367,-1.242678891,Orang2_happy
-3.64E-05,0.001181083,-0.253269076,0.583495319,-0.501038611,0.091283575,-0.365552746,5.249535175,-0.015457537,0.019157332,0.034614868,0.198295262,0.088378906,0.230444207,1.709603763,1.842975562,0.068601482,0.05383876,0.059692431,0.515558805,-1.131712857,Orang2_happy
-3.42E-05,0.000371577,-0.203557134,0.432870746,-0.491202623,0.088239491,-0.387400582,3.936490318,-0.018933203,0.023019155,0.041952359,0.185297427,0.084716797,0.233868209,1.938487063,2.515960393,0.068873689,0.06244693,0.055095173,0.269298785,-1.408841069,Orang2_happy
-4.27E-05,0.000274631,-0.069412202,0.23760213,-0.274740756,0.053423055,-0.383587897,3.224738377,-0.01216644,0.016081044,0.028247485,0.18412058,0.095458984,0.208564043,1.981508446,2.982784886,0.042117648,0.039014183,0.032655582,0.232371569,-1.381736981,Orang2_happy
-3.88E-05,0.000393368,-0.069784135,0.327081919,-0.32366538,0.052893303,-0.386462494,6.749255799,-0.010015836,0.012253681,0.022269517,0.235828993,0.107666016,0.239603954,1.213802499,0.292846409,0.03883747,0.023777897,0.035746548,0.893755904,-0.212242434,Orang2_happy
-4.61E-05,0.001760079,-0.113086477,0.488840401,-0.422168314,0.068296194,-0.409404779,5.96072383,-0.016150595,0.019484677,0.035635272,0.157999674,0.079589844,0.207025673,2.172191753,3.658022783,0.053654939,0.042787444,0.04177177,0.743203947,-0.485414388,Orang2_happy
-4.69E-05,0.003118485,-0.032094412,0.35696739,-0.406283855,0.076521873,-0.501556941,3.816989115,-0.019609345,0.02218332,0.041792664,0.178280785,0.081542969,0.233068542,1.863685587,2.063902567,0.062644497,0.058892012,0.043804742,0.282753855,-1.341296618,Orang2_happy
-4.45E-05,0.00034789,-0.141719759,0.313016355,-0.422596693,0.059582613,-0.385166678,5.151385797,-0.010290168,0.013240436,0.023530604,0.277728142,0.107177734,0.290338272,0.963430012,-0.757557768,0.04432271,0.031037342,0.039742377,0.574705652,-0.923787373,Orang2_happy
-3.88E-05,0.000169757,-0.089855492,0.482244343,-0.645360649,0.087182634,-0.36864183,6.064263575,-0.016584571,0.020870242,0.037454814,0.219458276,0.126953125,0.236282315,1.650062286,1.523855254,0.06410151,0.045984659,0.059037536,0.838569252,-0.168957697,Orang2_happy
-4.05E-05,0.000331537,-0.034230478,0.353766978,-0.37066251,0.058295675,-0.38139648,7.428118447,-0.008877648,0.011895784,0.020773432,0.174136207,0.092529297,0.228605903,2.189593924,3.384959577,0.040767659,0.027552944,0.041183982,1.094985376,0.258669239,Orang2_happy
-4.59E-05,0.002600462,-0.017740611,0.486729026,-0.595377445,0.09754172,-0.316763059,3.57489764,-0.022837177,0.024764402,0.047601579,0.159022352,0.078369141,0.212406644,2.248976431,3.857599264,0.077179506,0.074105889,0.059100784,0.369048429,-1.165752345,Orang2_happy
-4.17E-05,0.001091182,-0.08911705,0.103421509,-0.141442165,0.03580679,-0.599411017,1.48985125,-0.012836202,0.01650074,0.029336942,0.100086031,0.052978516,0.171776053,3.031458441,7.999236399,0.031581726,0.034700964,0.016731581,-0.332847243,-1.352537207,Orang2_neutral
-3.02E-05,0.000595727,-0.02738288,0.12686725,-0.133171171,0.028705036,-0.686429407,3.287786453,-0.008972047,0.012279546,0.021251593,0.203730469,0.068847656,0.256651309,1.376530471,0.192056369,0.024205564,0.025040578,0.015393824,0.044818221,-1.343016943,Orang2_neutral
-3.10E-05,0.000761457,-0.0107486,0.156387776,-0.14907296,0.031910196,-0.596996617,3.378112895,-0.010139549,0.013772647,0.023912196,0.145333426,0.079101563,0.182975975,2.019486709,2.999385811,0.027221015,0.029345006,0.016360762,0.101835889,-1.106268496,Orang2_neutral
-3.58E-05,0.000875687,-0.083542183,0.164526477,-0.167838439,0.033948347,-0.594796626,2.620562356,-0.012888175,0.017828899,0.030717073,0.141553796,0.088867188,0.184035484,2.383025287,4.847560236,0.029893266,0.032460727,0.015712943,-0.118232008,-0.845115275,Orang2_neutral
-3.69E-05,0.000726212,-0.024052169,0.21068421,-0.201239988,0.041658342,-0.670214363,3.203733597,-0.009855365,0.015490026,0.025345391,0.131272536,0.060546875,0.181843615,2.416042457,4.728071028,0.03468354,0.035517287,0.02298623,-0.019892369,-1.349998855,Orang2_neutral
-3.82E-05,0.000893466,-0.021711662,0.124246031,-0.149301484,0.033354532,-0.638388586,2.279940095,-0.011997319,0.016550239,0.028547558,0.129623088,0.058349609,0.178930542,2.299619901,4.48785959,0.029255677,0.029976478,0.015916042,0.019105207,-0.783818539,Orang2_neutral
-3.30E-05,0.000636623,-0.019081697,0.073381349,-0.104067959,0.023642156,-0.634288551,1.716988536,-0.008143352,0.010798557,0.018941909,0.101249499,0.052246094,0.157154361,2.980852508,7.826355663,0.021058675,0.02317051,0.010740231,-0.389894522,-1.051912776,Orang2_neutral
-3.86E-05,0.000394591,-0.082835175,0.134344399,-0.14390263,0.031142861,-0.520482737,2.920465836,-0.010695114,0.013128229,0.023823344,0.139878547,0.091308594,0.170165306,2.491684744,5.604881935,0.026355265,0.028189873,0.01630017,-0.062197965,-1.243724517,Orang2_neutral
-3.66E-05,0.000197847,-0.011201587,0.093947187,-0.108422518,0.021782594,-0.863996805,3.037807356,-0.004850546,0.007851621,0.012702167,0.147908529,0.059082031,0.18947467,2.25793356,4.150958733,0.018134609,0.019906683,0.012057865,-0.230048635,-1.506552885,Orang2_neutral
-3.40E-05,0.000515758,-0.056079496,0.100544989,-0.127732754,0.025784897,-0.745724933,2.478580716,-0.007645897,0.012326535,0.019972431,0.151709488,0.0546875,0.21618306,1.938899506,2.511227671,0.021991335,0.024837349,0.013458946,-0.161253411,-1.32629044,Orang2_neutral
-3.50E-05,0.000753082,-0.011322528,0.063660719,-0.099869356,0.023461627,-0.874111788,1.110527542,-0.008451886,0.01538765,0.023839535,0.099327895,0.037109375,0.179145489,2.676466622,5.774127434,0.020797249,0.025136054,0.01061335,-0.656933871,-0.909845423,Orang2_neutral
-3.67E-05,0.000445709,-0.005265595,0.124592766,-0.150441736,0.031593181,-0.74044892,3.354769558,-0.009262837,0.01236644,0.021629277,0.157187276,0.056640625,0.197730592,1.662456966,1.73703746,0.026403539,0.0263249,0.017128337,0.143198158,-1.316611405,Orang2_neutral
-3.14E-05,0.000646451,-0.08183676,0.196069241,-0.176943436,0.043612812,-0.241735322,2.380616923,-0.016000856,0.019382315,0.035383171,0.13197788,0.079101563,0.174094547,2.657210529,5.85309605,0.03824757,0.035012268,0.020775188,-0.127405888,-1.190254135,Orang2_neutral
-3.27E-05,0.000357642,-0.078081846,0.214446187,-0.145736992,0.032765351,-0.816236483,2.952014394,-0.006504437,0.012558499,0.019062936,0.127807617,0.055908203,0.167395523,2.469815107,5.673325826,0.026666196,0.028111737,0.018884927,-0.005670695,-1.411795901,Orang2_neutral
-4.11E-05,0.000358093,-0.059605308,0.064955175,-0.104845442,0.020648682,-0.856456698,2.191052008,-0.006009074,0.009713449,0.015722523,0.169577859,0.041259766,0.220483908,1.37818825,0.387866831,0.017803358,0.019574858,0.010410526,-0.179785286,-1.285007479,Orang2_neutral
-3.01E-05,0.000484873,-0.007475942,0.106393971,-0.126627505,0.030564563,-0.638265434,2.102215449,-0.010797597,0.013449305,0.024246901,0.121660786,0.059082031,0.18223139,2.644828305,5.700384465,0.026355151,0.029392131,0.015452715,-0.172947339,-1.120556172,Orang2_neutral
-3.24E-05,0.000533727,-0.018888667,0.12418355,-0.167282239,0.037615925,-0.822328087,2.729710185,-0.009810961,0.014569973,0.024380934,0.155365668,0.061279297,0.18666315,1.74320242,2.144378734,0.031348977,0.032209553,0.02078777,-0.040913534,-1.50146847,Orang2_neutral
-3.06E-05,0.000509603,-0.049376637,0.0591079,-0.098291889,0.021722771,-1.001844742,2.331808291,-0.005533831,0.010002144,0.015535975,0.152866097,0.045898438,0.214414796,1.785600205,1.810664978,0.018606603,0.020418596,0.011062939,-0.202556454,-1.456726914,Orang2_neutral
-1.09E-06,0.000220512,-0.070054159,0.122506827,-0.147028834,0.032339022,-0.523940485,2.871254442,-0.008422775,0.010240684,0.018663459,0.137276786,0.058105469,0.19543757,2.367901719,4.437312365,0.026352992,0.025508881,0.018553765,0.101401221,-1.452856986,Orang2_neutral
-3.63E-05,0.000826689,-0.052365806,0.083206154,-0.094162628,0.020816699,-0.696091201,2.468712804,-0.006319146,0.010338143,0.016657289,0.101631434,0.047363281,0.162964951,3.010583958,7.916425947,0.01819361,0.019821312,0.009880339,-0.063683775,-0.771203155,Orang2_neutral
-4.08E-05,0.000624317,-0.021083837,0.053479165,-0.093841061,0.019940993,-0.987826361,1.744043477,-0.00577855,0.012497294,0.018275844,0.102276546,0.032226563,0.177423158,2.532151526,5.212933893,0.017376926,0.02041533,0.009741535,-0.333081483,-1.033932016,Orang2_neutral
-3.63E-05,0.000467177,-0.037577264,0.078981131,-0.092196047,0.020437028,-0.768093912,2.040541916,-0.005929424,0.009151027,0.015080451,0.127559267,0.047363281,0.187760431,2.234158389,3.832660306,0.017673608,0.019518649,0.010242419,-0.112242068,-1.329129857,Orang2_neutral
-3.36E-05,0.000657532,-0.022607574,0.13227728,-0.152495965,0.035838526,-0.669560823,2.401360182,-0.01158349,0.016824081,0.028407571,0.125087781,0.074707031,0.171351344,2.678612996,5.97471215,0.031412385,0.032158867,0.017044514,-0.142244973,-1.090019773,Orang2_neutral
-3.23E-05,0.000632848,-0.079255387,0.159077272,-0.209804267,0.038600367,-0.593244922,2.653602621,-0.010695819,0.013883694,0.024579513,0.190147793,0.068847656,0.246063574,1.448859451,0.378515264,0.032443352,0.032812573,0.02085047,-0.024223355,-1.426598175,Orang2_neutral
-3.45E-05,0.000345781,-0.012173955,0.054332998,-0.083004355,0.015896581,-0.740118323,2.00959141,-0.005692636,0.008669489,0.014362125,0.108666397,0.040039063,0.18140602,2.579919814,5.302961111,0.014084516,0.015272327,0.007339009,-0.201516506,-0.54690688,Orang2_neutral
-4.15E-05,0.000373155,-0.032785583,0.12761943,-0.163905531,0.02466765,-0.550489147,3.317291106,-0.010342758,0.012857504,0.023200262,0.118216378,0.035400391,0.195787068,2.452286196,4.66462506,0.021700356,0.021946248,0.011677003,0.146678409,-0.742972381,Orang2_neutral
-3.78E-05,0.000269493,0.014581662,0.14778854,-0.187281489,0.040740117,-0.543751697,2.254179879,-0.011665653,0.014374819,0.026040471,0.14084643,0.062988281,0.173193708,2.063716279,3.624524469,0.033756405,0.035706893,0.0225648,-0.066577222,-1.363188674,Orang2_neutral
-3.71E-05,0.000193014,-0.067091644,0.169487447,-0.182801768,0.038534451,-0.503073016,3.43469494,-0.010568991,0.013243445,0.023812436,0.177407123,0.066894531,0.21554348,1.66156685,1.393730581,0.031304847,0.032639995,0.022279719,0.123650759,-1.436032161,Orang2_neutral
-3.03E-05,0.000450414,-0.024988391,0.048640318,-0.068656683,0.015647367,-0.663346656,0.859178899,-0.006706724,0.010619232,0.017325956,0.099628155,0.034667969,0.182883102,2.730264477,6.139914174,0.014086129,0.01509132,0.006685535,-0.410701835,-0.460904101,Orang2_neutral
-4.67E-05,0.000553696,-0.035916083,0.071967609,-0.093912348,0.023214513,-0.749740996,1.234709019,-0.007705358,0.012859744,0.020565103,0.130836925,0.050292969,0.190949752,2.264335764,3.901095713,0.020760462,0.024743065,0.010347418,-0.690652671,-0.828841276,Orang2_neutral
-3.61E-05,0.0004122,-0.035818741,0.151388317,-0.17420426,0.038817797,-0.522252022,2.614657954,-0.011652827,0.01444273,0.026095556,0.204382855,0.077880859,0.253676562,1.334108298,0.051379141,0.032652508,0.036541399,0.020645026,-0.124891005,-1.388469543,Orang2_neutral
-2.95E-05,0.00032098,-0.032784089,0.160177886,-0.124750003,0.028987357,-0.490799755,3.581128934,-0.006572913,0.011920168,0.018493081,0.160875822,0.088867188,0.185714868,1.86388141,2.359313015,0.02405129,0.028232511,0.016107468,-0.207976451,-1.39298083,Orang2_neutral
-3.18E-05,0.000252531,-0.025476888,0.145115644,-0.130788237,0.027699662,-0.40702542,3.433718479,-0.008116233,0.009274749,0.017390982,0.121364428,0.060546875,0.167459429,2.60252149,5.937924334,0.022886381,0.025267011,0.015494907,-0.040796551,-1.333385451,Orang2_neutral
-2.95E-05,0.000734031,-0.050287299,0.121957839,-0.121161476,0.029147796,-0.640264942,2.258688799,-0.009486092,0.012469651,0.021955743,0.152225704,0.071289063,0.189851131,1.917347001,2.695824052,0.025336957,0.030983374,0.01410722,-0.370973222,-1.140277633,Orang2_neutral
-3.00E-05,0.000493988,-0.071889967,0.197588667,-0.165126741,0.041725125,-0.355825865,1.856826628,-0.01507581,0.01652834,0.031604149,0.116727607,0.067871094,0.1636233,2.885548961,7.514304697,0.035724148,0.039032936,0.021340439,-0.219248168,-1.236927616,Orang2_neutral
-3.33E-05,0.000814987,-0.029815661,0.081297003,-0.115075886,0.025390895,-0.8597254,1.958567699,-0.008449802,0.012868421,0.021318223,0.126241933,0.049316406,0.184912469,2.248833213,3.917176971,0.022448719,0.024622506,0.011708678,-0.309804575,-1.125753615,Orang2_neutral
-4.69E-05,-6.09E-06,-0.011432224,0.086151466,-0.102143705,0.021568209,-0.500646271,2.564133969,-0.007921772,0.008884949,0.016806721,0.131460337,0.052246094,0.180038686,2.112689153,3.450829059,0.018498806,0.020204449,0.010966695,-0.166178259,-1.309733874,Orang2_neutral
-3.01E-05,0.000613069,-0.066772431,0.128077462,-0.144837379,0.029268935,-0.874944809,3.364350262,-0.008178736,0.01305558,0.021234317,0.216827714,0.088867188,0.258156412,1.237043484,-0.219723915,0.024914583,0.026661461,0.01531053,-0.107945758,-1.377911518,Orang2_neutral
-3.37E-05,0.001011439,-0.032550596,0.128708676,-0.16197741,0.037453648,-0.949165341,2.262348332,-0.011609778,0.020347216,0.031956993,0.111898643,0.04296875,0.181848097,2.734386309,6.188997118,0.032782044,0.035038929,0.017845133,-0.27220884,-1.174866964,Orang2_neutral
-3.07E-05,0.000629481,-0.072252005,0.191933811,-0.170694709,0.038036887,-0.399832002,3.128260959,-0.012527579,0.016656846,0.029184425,0.147618612,0.078369141,0.207838267,2.229563943,3.391303837,0.032721817,0.03400252,0.019098042,-0.102450084,-1.367907242,Orang2_neutral
-3.18E-05,0.000507591,-0.050281685,0.137033775,-0.151804566,0.029918054,-0.608373763,3.065227315,-0.009817775,0.01227163,0.022089405,0.125652934,0.061523438,0.177669001,2.593429918,5.664810605,0.025552448,0.028258525,0.015284901,-0.124260547,-1.323791829,Orang2_neutral
-3.01E-05,0.000847573,-0.037334476,0.145405233,-0.191114873,0.043641996,-0.689838164,2.3789911,-0.012057357,0.017728768,0.029786125,0.127583348,0.060546875,0.186333389,2.600035753,5.79287971,0.036918871,0.039044119,0.022880331,-0.095936037,-1.365340388,Orang2_neutral
-2.88E-05,0.000286075,-0.028261621,0.186761886,-0.195554018,0.041624814,-0.271071716,2.80883229,-0.012779123,0.014376643,0.027155766,0.149131373,0.076660156,0.202495939,2.263471118,3.801363946,0.034362044,0.032515448,0.023441613,0.177809888,-1.286366413,Orang2_neutral
-3.66E-05,0.000733147,-0.095671386,0.146594837,-0.147764087,0.03194572,-0.576650485,3.479241466,-0.009508294,0.01233232,0.021840614,0.112458602,0.056152344,0.179139568,2.81437604,6.601236909,0.026870012,0.026806496,0.017092841,0.055380227,-1.104206281,Orang2_neutral
-3.41E-05,0.000637038,-0.075657666,0.157638982,-0.149442747,0.031447161,-0.580994463,2.872969556,-0.011641894,0.016484208,0.028126103,0.129256539,0.071289063,0.186969952,2.584463164,5.428992703,0.027523397,0.02951761,0.014917615,-0.091774804,-0.743939898,Orang2_neutral
-4.81E-05,0.000787151,-0.010428084,0.061002329,-0.1034398,0.022158012,-1.014945609,2.142364709,-0.006376088,0.010736691,0.017112778,0.127838844,0.044677734,0.196961121,2.238932262,3.730478491,0.019141281,0.022022862,0.010917388,-0.278380546,-1.358447491,Orang2_neutral
-3.15E-05,0.000820922,-0.094667166,0.10808672,-0.134461612,0.032407414,-0.751887655,2.188578749,-0.010618513,0.015248398,0.02586691,0.141791735,0.051269531,0.204957846,1.984812351,2.668206306,0.028066218,0.029248957,0.015933799,-0.058969369,-1.19299197,Orang2_neutral
-2.90E-05,0.000696823,-0.076163046,0.076915331,-0.11846754,0.024843808,-0.813383428,1.776466437,-0.009392095,0.013720496,0.02311259,0.096323078,0.050292969,0.15503831,3.165774771,9.093331096,0.022051852,0.025539555,0.011151981,-0.606873315,-0.995908795,Orang2_neutral
-3.70E-05,0.000395362,-0.071407929,0.10271503,-0.127762556,0.026266135,-0.895039082,3.069734115,-0.007345574,0.011509563,0.018855137,0.130828208,0.054931641,0.180961837,2.214100844,3.819084561,0.022010202,0.025392637,0.014202709,-0.192200384,-1.516595637,Orang2_neutral
-2.96E-05,0.00034493,-0.039360471,0.08735472,-0.12161912,0.026124792,-0.762570232,2.222568933,-0.009282159,0.013412668,0.022694827,0.118043305,0.065429688,0.168798689,2.759148955,6.605068533,0.023061989,0.027226022,0.012170269,-0.641884788,-1.010668018,Orang2_neutral
-3.15E-05,0.00045807,-0.046542689,0.184397265,-0.196592703,0.038114987,-0.257329225,2.841964545,-0.01272085,0.013604077,0.026324927,0.182596186,0.082519531,0.219368278,1.639941758,1.390883226,0.03258796,0.034611732,0.019714629,-0.179391844,-1.33394281,Orang2_neutral
-3.06E-05,0.000342742,-0.148794919,0.169707119,-0.214573994,0.036436323,-0.674247508,3.599768071,-0.010174497,0.013833953,0.02400845,0.208132595,0.0859375,0.23117474,1.249053411,0.129029577,0.030269304,0.030488852,0.020064773,0.061056213,-1.238962941,Orang2_neutral
-3.86E-05,0.000436164,-0.006231281,0.113865852,-0.151599288,0.03295815,-0.775023924,2.864634426,-0.008233076,0.013821969,0.022055045,0.114896334,0.050292969,0.179158426,2.815101538,6.887997953,0.027284171,0.027029429,0.018452039,0.066245774,-1.290557617,Orang2_neutral
-3.88E-05,0.000314435,-0.075458638,0.099236339,-0.124758638,0.02822578,-0.749787864,2.49916284,-0.00734587,0.012211893,0.019557762,0.122157689,0.066894531,0.177046329,2.687135329,5.895205771,0.02387768,0.028162418,0.014973948,-0.215741413,-1.207084267,Orang2_neutral
-2.76E-05,0.000791286,-0.086740375,0.168343097,-0.139027163,0.033865735,-0.643088831,2.523893569,-0.010008378,0.018063268,0.028071646,0.106795726,0.053710938,0.150372581,3.05381512,8.615241927,0.029371798,0.033552572,0.01647721,-0.235761466,-0.7494492,Orang2_neutral
2.05E-05,0.000794634,-0.033071358,0.107383221,-0.138317913,0.031470925,-0.732609047,2.142932426,-0.009132326,0.014160693,0.023293019,0.096822599,0.047363281,0.166602705,2.971239036,7.567371834,0.027017994,0.031939283,0.015982073,-0.303473829,-1.39991004,Orang2_neutral
-3.34E-05,0.000796292,-0.020561121,0.12054196,-0.133634567,0.02950668,-0.755889029,2.25171545,-0.010644234,0.015653045,0.02629728,0.11436807,0.055664063,0.176922181,2.720888006,6.139835228,0.026139425,0.029465318,0.013664464,-0.391544942,-0.938512446,Orang2_neutral
-2.87E-05,0.000482629,-0.028317135,0.159031823,-0.149258047,0.032154299,-0.646349876,3.498003581,-0.009169143,0.012607977,0.02177712,0.169116463,0.064941406,0.207940673,1.632120498,1.444696444,0.026607191,0.028284101,0.017954702,0.003689371,-1.339537547,Orang2_neutral
-2.46E-05,0.000175453,-0.033658192,0.096962467,-0.130949348,0.028891863,-0.416784958,1.336535346,-0.01231724,0.013865467,0.026182707,0.110451319,0.049804688,0.169824423,2.782922184,6.593609102,0.025085755,0.029727012,0.014057714,-0.395445066,-1.18396402,Orang2_neutral
-2.88E-05,0.000709509,-0.049478315,0.148293659,-0.150676876,0.030029716,-0.685198106,3.479534223,-0.009486888,0.013079538,0.022566426,0.167070943,0.063476563,0.210096747,1.506461694,0.72052206,0.02546919,0.027043771,0.015704233,0.053020718,-1.186010329,Orang2_neutral
-2.90E-05,0.000572335,-0.021072082,0.133627862,-0.132835269,0.027241329,-0.639010772,3.09579843,-0.00917988,0.012163325,0.021343205,0.15968967,0.093994141,0.196930593,2.060427122,3.150887861,0.023437966,0.026485186,0.013779745,-0.127513181,-1.180842834,Orang2_neutral
-3.07E-05,0.000362978,-0.081610948,0.170359582,-0.172866195,0.034922667,-0.56964167,3.95544942,-0.008891233,0.01293934,0.021830572,0.146743463,0.073974609,0.19169748,2.17802765,3.380008333,0.028440081,0.029065192,0.020047523,0.076615708,-1.301883673,Orang2_neutral
-3.19E-05,0.000411339,-0.007001908,0.059633657,-0.087455124,0.020244841,-0.734633182,1.893461138,-0.006538756,0.0093295,0.015868256,0.161531295,0.056152344,0.19482346,1.842839208,2.7349934,0.017539855,0.0184946,0.010108293,-0.139764081,-1.413847878,Orang2_neutral
-3.03E-05,0.000637376,-0.101745002,0.153556064,-0.142588094,0.032044586,-0.52003659,3.650973421,-0.009203307,0.012336448,0.021539755,0.17375,0.080078125,0.2091407,1.598499392,1.28989407,0.026940353,0.027356965,0.017214384,-0.005208409,-1.434413903,Orang2_neutral
-3.63E-05,0.000596115,-0.09537176,0.382674485,-0.278074145,0.038676821,0.148142912,18.12092007,-0.009245582,0.013439927,0.022685509,0.140467326,0.052734375,0.195712132,1.95168403,2.794323762,0.030830996,0.031496756,0.023046181,1.154519047,2.108129246,Orang2_neutral
-3.07E-05,0.000116074,-0.02827478,0.149724752,-0.179272443,0.035323974,-0.330422535,2.294159897,-0.014317523,0.013285949,0.027603472,0.169827208,0.069824219,0.225422953,1.764672529,1.505309152,0.030487143,0.033339571,0.017814942,-0.04954629,-1.139108998,Orang2_neutral
-3.72E-05,0.000331661,-0.011217128,0.048453353,-0.092975438,0.018240932,-1.060199252,2.717325297,-0.003576122,0.008278434,0.011854556,0.132130016,0.04296875,0.181529357,2.028125732,3.160840095,0.014886236,0.016488779,0.010431946,-0.032090418,-1.414553184,Orang2_neutral
-2.78E-05,0.000678378,-0.028378729,0.160037622,-0.189930975,0.040376432,-0.455389261,1.899098301,-0.015083764,0.01652816,0.031611924,0.122665908,0.05859375,0.185931056,2.532569306,4.984638651,0.035482671,0.040004689,0.018955514,-0.354669818,-1.240252508,Orang2_neutral
-3.93E-05,0.000200481,-0.000770982,0.164534718,-0.134543538,0.029692871,-0.314866107,3.247064577,-0.008078313,0.010464859,0.018543172,0.168015008,0.095214844,0.188515641,2.073651042,3.469334407,0.0246427,0.026666755,0.016496416,-0.115960965,-1.465094171,Orang2_neutral
-3.14E-05,0.000263875,-0.078899354,0.174172312,-0.162352547,0.026456654,-0.576985734,4.930465716,-0.006599217,0.009965282,0.016564499,0.147162543,0.078613281,0.182850411,2.191157878,3.899643395,0.021368919,0.021515597,0.015548513,0.166290755,-1.212668175,Orang2_neutral
-4.56E-05,0.000412597,-0.043500096,0.186584055,-0.187706396,0.037745282,-0.473793958,2.600936347,-0.01120203,0.01336834,0.02457037,0.145881204,0.052246094,0.210841945,1.892930033,2.335264333,0.031270705,0.032475889,0.020867506,0.079607133,-1.356157151,Orang2_neutral
-3.53E-05,0.000824846,-0.018470522,0.176246718,-0.189681754,0.041525573,-0.53327314,2.416152358,-0.013782838,0.017716386,0.031499224,0.131956636,0.075195313,0.187996301,2.444958232,4.598892596,0.036019996,0.037845511,0.020447282,-0.174819768,-1.279874846,Orang2_neutral
-3.37E-05,0.000207619,-0.104857169,0.176750854,-0.169231325,0.039004326,-0.406194732,2.861015585,-0.009270241,0.013796102,0.023066344,0.149521377,0.087402344,0.174264023,2.438021437,5.136539597,0.031738203,0.034347907,0.02242952,-0.032279001,-1.392188665,Orang2_neutral
-3.72E-05,0.000266206,-0.031654388,0.170413464,-0.223801494,0.039835818,-0.441701658,3.199115798,-0.010959567,0.01317824,0.024137807,0.154021567,0.078857422,0.190540305,1.899834684,2.311267221,0.032817814,0.034189649,0.022418605,-0.02475608,-1.509691188,Orang2_neutral
-3.12E-05,0.000450769,-0.023000762,0.136755913,-0.137055755,0.031993315,-0.523325636,2.770722239,-0.008860259,0.012614569,0.021474828,0.172671669,0.089355469,0.191874724,1.653882043,1.592567478,0.026901377,0.030230923,0.017264809,-0.130849639,-1.322346295,Orang2_neutral
-3.56E-05,0.000496614,-0.082218334,0.120004311,-0.132560953,0.028106714,-0.742185726,3.086144558,-0.007779067,0.012627706,0.020406773,0.165688373,0.080566406,0.206646714,1.686374524,1.433629078,0.023540953,0.026766941,0.015187809,-0.16012553,-1.349330472,Orang2_neutral
-4.16E-05,0.000656536,-0.06145189,0.125593871,-0.126664534,0.029012848,-0.836080733,2.408055738,-0.008407844,0.013477754,0.021885598,0.123707164,0.049560547,0.20321228,2.506392398,4.731835333,0.025937511,0.031861149,0.012986726,-0.52881462,-1.139338151,Orang2_neutral
-4.34E-05,0.000179621,-0.010427471,0.052666798,-0.085691899,0.016551703,-0.856144844,2.605536787,-0.003989261,0.006938932,0.010928194,0.141018954,0.052978516,0.182191728,2.18514202,3.987204202,0.013790786,0.015098702,0.009094264,-0.053216006,-1.296811964,Orang2_neutral
